protein_id,design_idx,tier,arm,seq_len,nod_pp_hotspot_coverage,burden_all,burden_tier2,wt_hotspot_coverage,nod_hotspot_coverage,d3_hotspot_coverage,delta_hotspot_coverage,nod_n_hotspot_positions,d3_n_hotspot_positions,delta_n_hotspot_positions,nod_mean_hotspot,d3_mean_hotspot,delta_mean_hotspot,nod_max_hotspot,d3_max_hotspot,delta_max_hotspot,nod_global_risk,d3_global_risk,delta_global_risk,nod_n_strong_binders,d3_n_strong_binders,delta_n_strong_binders,nod_strong_per_100aa,d3_strong_per_100aa,delta_strong_per_100aa,nod_mean_best_rank,d3_mean_best_rank,delta_mean_best_rank,nod_scTM,d3_scTM,delta_scTM,nod_pLDDT,d3_pLDDT,delta_pLDDT,nod_bb_RMSD,d3_bb_RMSD,delta_bb_RMSD,nod_recovery,d3_recovery,delta_recovery
8ERB_D,0,2,t060,428,0.4044976635514019,high,high,0.205607476635514,0.40420560747663553,0.3411214953271028,-0.06308411214953275,173.0,146.0,-27.0,1.6718727350234985,2.1195623874664307,0.44768965244293213,8.144824981689453,17.97621726989746,9.831392288208008,-7.751045227050781,1.0504465103149414,8.801491737365723,97.0,114.0,17.0,22.66355140186916,26.635514018691588,3.9719626168224273,0.21200000000000002,0.052000000000000005,-0.16000000000000003,0.84466,0.9017,0.05703999999999998,73.71671406959153,73.6164229368932,-0.1002911326983309,2.43,2.57,0.13999999999999968,0.6565420560747663,0.6635514018691588,0.007009345794392496
8ERB_D,1,2,t060,428,0.4044976635514019,high,high,0.205607476635514,0.36682242990654207,0.3364485981308411,-0.030373831775700966,157.0,144.0,-13.0,0.9886083006858826,1.950729250907898,0.9621209502220154,5.271390914916992,15.504539489746094,10.233148574829102,-11.093873023986816,-0.9199175834655762,10.17395544052124,88.0,230.0,142.0,20.5607476635514,53.73831775700935,33.177570093457945,0.27199999999999996,0.09,-0.18199999999999997,0.86406,0.89139,0.027329999999999965,72.73324651726226,73.2968744299179,0.5636279126556474,2.12,2.83,0.71,0.6658878504672897,0.6565420560747663,-0.009345794392523366
8ERB_D,2,2,t060,428,0.4044976635514019,high,high,0.205607476635514,0.4205607476635514,0.4182242990654206,-0.0023364485981308136,180.0,179.0,-1.0,2.474351644515991,1.8513591289520264,-0.6229925155639648,16.821514129638672,8.763797760009766,-8.057716369628906,-0.041286468505859375,-7.585872650146484,-7.544586181640625,127.0,121.0,-6.0,29.672897196261683,28.27102803738318,-1.4018691588785046,0.174,0.14600000000000002,-0.02799999999999997,0.87506,0.83769,-0.0373699999999999,73.26883495145631,71.50797276853253,-1.7608621829237876,2.33,2.34,0.009999999999999787,0.6542056074766355,0.6588785046728972,0.004672897196261738
8ERB_D,3,2,t060,428,0.4044976635514019,high,high,0.205607476635514,0.3901869158878505,0.411214953271028,0.021028037383177545,167.0,176.0,9.0,2.3731651306152344,1.8685381412506104,-0.504626989364624,18.266376495361328,15.663482666015625,-2.602893829345703,1.3070182800292969,-0.29792022705078125,-1.6049385070800781,205.0,155.0,-50.0,47.89719626168225,36.21495327102804,-11.68224299065421,0.006,0.06200000000000001,0.056000000000000015,0.98142,0.84595,-0.13546999999999998,86.26578191814293,72.06901122232333,-14.196770695819609,1.13,2.5,1.37,0.6588785046728972,0.6401869158878505,-0.01869158878504673
8ERB_D,4,2,t060,428,0.4044976635514019,high,high,0.205607476635514,0.3598130841121495,0.441588785046729,0.08177570093457948,154.0,189.0,35.0,2.1650168895721436,1.5928401947021484,-0.5721766948699951,18.839963912963867,10.735251426696777,-8.10471248626709,2.027979850769043,-6.0489888191223145,-8.076968669891357,94.0,78.0,-16.0,21.962616822429908,18.22429906542056,-3.738317757009348,0.168,0.19,0.021999999999999992,0.87722,0.97935,0.10213000000000005,72.14176183206106,87.5831190694827,15.441357237421641,2.78,1.18,-1.5999999999999999,0.6448598130841121,0.6635514018691588,0.01869158878504673
8ERB_D,5,2,t060,428,0.4044976635514019,high,high,0.205607476635514,0.4532710280373832,0.31542056074766356,-0.1378504672897196,194.0,135.0,-59.0,1.2879599332809448,2.508312225341797,1.220352292060852,12.215899467468262,18.987966537475586,6.772067070007324,-4.473156452178955,2.240159034729004,6.713315486907959,130.0,159.0,29.0,30.373831775700932,37.149532710280376,6.775700934579444,0.178,0.05800000000000001,-0.11999999999999998,0.83945,0.89901,0.059559999999999946,70.81588588588589,73.60676779813758,2.7908819122516917,2.41,2.76,0.34999999999999964,0.6565420560747663,0.6682242990654206,0.011682242990654235
8ERB_D,6,2,t060,428,0.4044976635514019,high,high,0.205607476635514,0.37383177570093457,0.39485981308411217,0.0210280373831776,160.0,169.0,9.0,2.8547942638397217,1.8008759021759033,-1.0539183616638184,18.74950408935547,18.587203979492188,-0.16230010986328125,1.9074020385742188,1.9441394805908203,0.03673744201660156,152.0,139.0,-13.0,35.51401869158878,32.476635514018696,-3.037383177570085,0.10400000000000001,0.078,-0.02600000000000001,0.84601,0.85591,0.009899999999999909,72.8861914893617,72.62141512298815,-0.2647763663735532,2.52,2.77,0.25,0.6378504672897196,0.6728971962616822,0.03504672897196259
8ERB_D,7,2,t060,428,0.4044976635514019,high,high,0.205607476635514,0.4672897196261682,0.38317757009345793,-0.08411214953271029,200.0,164.0,-36.0,1.9850081205368042,1.9514038562774658,-0.03360426425933838,18.123037338256836,17.56831932067871,-0.554718017578125,1.341679573059082,0.4017009735107422,-0.9399785995483398,191.0,157.0,-34.0,44.626168224299064,36.68224299065421,-7.943925233644855,0.018,0.006,-0.011999999999999999,0.84912,0.89115,0.04203000000000001,71.74735509456985,72.95177322074788,1.2044181261780267,2.54,2.62,0.08000000000000007,0.6448598130841121,0.647196261682243,0.002336448598130869
6DNT_A,0,2,t060,310,0.4080645161290323,high,high,0.24838709677419354,0.3580645161290323,0.3967741935483871,0.03870967741935483,111.0,123.0,12.0,3.34950852394104,1.590628981590271,-1.758879542350769,16.505292892456055,8.9068603515625,-7.598432540893555,0.035902976989746094,-7.183090686798096,-7.218993663787842,87.0,38.0,-49.0,28.064516129032256,12.258064516129032,-15.806451612903224,0.23000000000000004,0.72,0.48999999999999994,0.98453,0.98404,-0.0004899999999999904,94.12722837228372,93.66241181296144,-0.46481655932228705,0.83,0.97,0.14,0.7032258064516129,0.7129032258064516,0.009677419354838679
6DNT_A,1,2,t060,310,0.4080645161290323,high,high,0.24838709677419354,0.4032258064516129,0.3903225806451613,-0.01290322580645159,125.0,121.0,-4.0,1.051864743232727,1.8986942768096924,0.8468295335769653,12.032306671142578,12.51578426361084,0.4834775924682617,-3.7254366874694824,-6.255185604095459,-2.5297489166259766,46.0,78.0,32.0,14.838709677419354,25.161290322580644,10.32258064516129,0.726,0.33999999999999997,-0.386,0.98984,0.98569,-0.004150000000000098,93.66084158415842,93.9324917355372,0.271650151378779,0.66,0.79,0.13,0.7322580645161291,0.7387096774193549,0.006451612903225823
6DNT_A,2,2,t060,310,0.4080645161290323,high,high,0.24838709677419354,0.43548387096774194,0.3967741935483871,-0.03870967741935483,135.0,123.0,-12.0,1.6421971321105957,0.8836615085601807,-0.758535623550415,17.576353073120117,10.71558666229248,-6.860766410827637,1.9684371948242188,-3.3194947242736816,-5.2879319190979,119.0,91.0,-28.0,38.387096774193544,29.354838709677416,-9.032258064516128,0.094,0.352,0.258,0.98611,0.98674,0.0006299999999999084,94.05265272652727,93.47696238757155,-0.5756903389557237,0.77,0.76,-0.010000000000000009,0.7193548387096774,0.7193548387096774,0.0
6DNT_A,3,2,t060,310,0.4080645161290323,high,high,0.24838709677419354,0.4096774193548387,0.41935483870967744,0.009677419354838734,127.0,130.0,3.0,1.038291096687317,1.9359822273254395,0.8976911306381226,9.84890365600586,16.549375534057617,6.700471878051758,-6.241251468658447,-0.03289985656738281,6.2083516120910645,88.0,56.0,-32.0,28.387096774193548,18.064516129032256,-10.322580645161292,0.296,0.42400000000000004,0.12800000000000006,0.98146,0.98643,0.00497000000000003,93.80318649650062,94.32468826907301,0.5215017725723925,0.92,0.77,-0.15000000000000002,0.7161290322580646,0.7322580645161291,0.016129032258064502
6DNT_A,4,2,t060,310,0.4080645161290323,high,high,0.24838709677419354,0.3580645161290323,0.45806451612903226,0.09999999999999998,111.0,142.0,31.0,1.139923334121704,2.068011522293091,0.9280881881713867,6.9116668701171875,16.02876853942871,9.117101669311523,-10.389423370361328,0.5005273818969727,10.8899507522583,61.0,145.0,84.0,19.67741935483871,46.774193548387096,27.096774193548384,0.466,0.148,-0.31800000000000006,0.98586,0.97025,-0.015610000000000013,94.31431583298884,88.77991372226786,-5.5344021107209755,0.82,1.18,0.36,0.6870967741935484,0.7225806451612903,0.03548387096774186
6DNT_A,5,2,t060,310,0.4080645161290323,high,high,0.24838709677419354,0.44193548387096776,0.4129032258064516,-0.029032258064516148,137.0,128.0,-9.0,2.882338285446167,3.263331174850464,0.3809928894042969,15.763010025024414,19.14966583251953,3.386655807495117,-0.504488468170166,3.3191442489624023,3.8236327171325684,84.0,132.0,48.0,27.09677419354839,42.58064516129032,15.483870967741929,0.41999999999999993,0.030000000000000006,-0.3899999999999999,0.98568,0.98279,-0.002889999999999948,94.14792592592592,93.78590157154673,-0.36202435437918723,0.8,0.89,0.08999999999999997,0.7258064516129032,0.6903225806451613,-0.03548387096774197
6DNT_A,6,2,t060,310,0.4080645161290323,high,high,0.24838709677419354,0.43548387096774194,0.4,-0.035483870967741915,135.0,124.0,-11.0,2.1686959266662598,2.276642322540283,0.10794639587402344,17.525793075561523,15.339366912841797,-2.1864261627197266,1.496591567993164,-0.9836077690124512,-2.4801993370056152,122.0,85.0,-37.0,39.35483870967742,27.419354838709676,-11.935483870967747,0.156,0.23399999999999999,0.07799999999999999,0.98304,0.98739,0.004349999999999965,94.17338563170934,93.42991766158913,-0.7434679701202072,0.86,0.74,-0.12,0.7096774193548387,0.7193548387096774,0.009677419354838679
6DNT_A,7,2,t060,310,0.4080645161290323,high,high,0.24838709677419354,0.42258064516129035,0.29354838709677417,-0.12903225806451618,131.0,91.0,-40.0,0.8883975148200989,1.003583550453186,0.11518603563308716,8.75511646270752,13.232961654663086,4.477845191955566,-9.368402481079102,-2.529745101928711,6.838657379150391,63.0,100.0,37.0,20.32258064516129,32.25806451612903,11.935483870967744,0.52,0.3,-0.22000000000000003,0.98869,0.98753,-0.0011599999999999389,94.06007407407408,94.23927542198436,0.1792013479102792,0.7,0.78,0.08000000000000007,0.7387096774193549,0.7225806451612903,-0.016129032258064613
6NQK_F,0,2,t060,215,0.42848837209302326,high,high,0.32558139534883723,0.4186046511627907,0.4,-0.018604651162790697,90.0,86.0,-4.0,1.5521175861358643,2.5465505123138428,0.9944329261779785,9.16469955444336,16.5003719329834,7.335672378540039,-8.863351821899414,4.456315994262695,13.31966781616211,54.0,152.0,98.0,25.116279069767444,70.69767441860465,45.581395348837205,0.284,0.016,-0.26799999999999996,0.42738,0.38665,-0.04072999999999999,40.9870606060606,37.69686505598114,-3.29019555007946,4.19,4.22,0.02999999999999936,0.5255813953488372,0.5255813953488372,0.0
6NQK_F,1,2,t060,215,0.42848837209302326,high,high,0.32558139534883723,0.386046511627907,0.3767441860465116,-0.009302325581395376,83.0,81.0,-2.0,1.3399049043655396,2.6782407760620117,1.3383358716964722,8.612646102905273,15.783988952636719,7.171342849731445,-6.956833362579346,0.37102699279785156,7.327860355377197,51.0,53.0,2.0,23.72093023255814,24.651162790697676,0.9302325581395365,0.25999999999999995,0.30799999999999994,0.04799999999999999,0.29626,0.38989,0.09362999999999999,34.17870631514408,38.29481035520771,4.116104040063625,5.8,4.34,-1.46,0.4930232558139535,0.49767441860465117,0.0046511627906976605
6NQK_F,2,2,t060,215,0.42848837209302326,high,high,0.32558139534883723,0.46511627906976744,0.3581395348837209,-0.10697674418604652,100.0,77.0,-23.0,1.277262806892395,2.0359385013580322,0.7586756944656372,11.243392944335938,11.022109985351562,-0.221282958984375,-2.3595991134643555,-7.296253204345703,-4.936654090881348,92.0,32.0,-60.0,42.7906976744186,14.883720930232558,-27.906976744186046,0.186,0.5539999999999999,0.36799999999999994,0.38069,0.35111,-0.029579999999999995,29.726400244051252,35.2700421686747,5.543641924623447,4.64,4.74,0.10000000000000053,0.5162790697674419,0.5581395348837209,0.041860465116279055
6NQK_F,3,2,t060,215,0.42848837209302326,high,high,0.32558139534883723,0.386046511627907,0.34418604651162793,-0.041860465116279055,83.0,74.0,-9.0,2.488495349884033,1.0851033926010132,-1.40339195728302,14.690207481384277,9.586338996887207,-5.10386848449707,-1.492009162902832,-5.882376670837402,-4.39036750793457,33.0,45.0,12.0,15.348837209302326,20.930232558139537,5.58139534883721,0.27599999999999997,0.40800000000000003,0.13200000000000006,0.43893,0.3974,-0.04153000000000001,32.539808383233535,43.57143636363636,11.031627980402824,4.05,4.26,0.20999999999999996,0.5209302325581395,0.48372093023255813,-0.037209302325581395
6NQK_F,4,2,t060,215,0.42848837209302326,high,high,0.32558139534883723,0.4325581395348837,0.3813953488372093,-0.051162790697674376,93.0,82.0,-11.0,2.6877176761627197,1.6261241436004639,-1.0615935325622559,12.772272109985352,7.869524002075195,-4.902748107910156,-1.3027210235595703,-7.246465682983398,-5.943744659423828,60.0,90.0,30.0,27.906976744186046,41.86046511627907,13.953488372093027,0.312,0.164,-0.148,0.38789,0.31489,-0.07300000000000001,43.40868310282622,41.64942908653846,-1.7592540162877555,4.32,4.51,0.1899999999999995,0.5116279069767442,0.5395348837209303,0.027906976744186074
6NQK_F,5,2,t060,215,0.42848837209302326,high,high,0.32558139534883723,0.42790697674418604,0.32558139534883723,-0.10232558139534881,92.0,70.0,-22.0,2.0892868041992188,1.2964938879013062,-0.7927929162979126,14.330442428588867,8.688068389892578,-5.642374038696289,-1.573911190032959,-7.665277481079102,-6.091366291046143,63.0,16.0,-47.0,29.30232558139535,7.441860465116279,-21.860465116279073,0.166,0.732,0.566,0.37732,0.46801,0.09068999999999999,28.333713606654783,35.52482303539292,7.191109428738137,4.99,4.91,-0.08000000000000007,0.5023255813953489,0.5441860465116279,0.041860465116279055
6NQK_F,6,2,t060,215,0.42848837209302326,high,high,0.32558139534883723,0.4883720930232558,0.2837209302325581,-0.20465116279069767,105.0,61.0,-44.0,3.9250965118408203,1.0157949924468994,-2.909301519393921,17.30411148071289,8.745697021484375,-8.558414459228516,1.0818052291870117,-10.437744140625,-11.519549369812012,99.0,39.0,-60.0,46.04651162790698,18.13953488372093,-27.90697674418605,0.164,0.47000000000000003,0.30600000000000005,0.40582,0.32309,-0.08273000000000003,33.70598798798799,43.25368068251066,9.547692694522674,4.85,3.98,-0.8699999999999997,0.5488372093023256,0.5348837209302325,-0.013953488372093092
6NQK_F,7,2,t060,215,0.42848837209302326,high,high,0.32558139534883723,0.4232558139534884,0.29767441860465116,-0.12558139534883722,91.0,64.0,-27.0,3.2075748443603516,1.174370288848877,-2.0332045555114746,14.69691276550293,9.136098861694336,-5.560813903808594,-0.5284938812255859,-7.310381889343262,-6.781888008117676,88.0,17.0,-71.0,40.93023255813954,7.906976744186046,-33.02325581395349,0.30600000000000005,0.8920000000000001,0.5860000000000001,0.39011,0.42017,0.030059999999999976,34.34886091127098,35.09359375,0.7447328387290142,4.4,3.95,-0.4500000000000002,0.5162790697674419,0.5069767441860465,-0.009302325581395321
9END_A,0,2,t060,307,0.4140879478827362,high,high,0.2280130293159609,0.41042345276872966,0.34201954397394135,-0.0684039087947883,126.0,105.0,-21.0,1.2338454723358154,0.9327511787414551,-0.30109429359436035,9.357061386108398,13.227270126342773,3.870208740234375,-6.464761257171631,-1.9701099395751953,4.4946513175964355,37.0,47.0,10.0,12.052117263843648,15.309446254071663,3.2573289902280145,0.146,0.036,-0.10999999999999999,0.97919,0.97402,-0.005170000000000008,88.92783889129494,88.80918384879725,-0.11865504249769288,1.17,1.27,0.10000000000000009,0.6547231270358306,0.6547231270358306,0.0
9END_A,1,2,t060,307,0.4140879478827362,high,high,0.2280130293159609,0.4560260586319218,0.3778501628664495,-0.07817589576547229,140.0,116.0,-24.0,2.1548359394073486,0.9921422004699707,-1.162693738937378,12.009696006774902,12.208944320678711,0.1992483139038086,-4.4740800857543945,-2.3186750411987305,2.155405044555664,79.0,91.0,12.0,25.732899022801302,29.64169381107492,3.9087947882736174,0.04,0.094,0.054,0.97286,0.96957,-0.003289999999999904,88.05447709593777,87.13438374125874,-0.9200933546790253,1.27,1.35,0.08000000000000007,0.6579804560260586,0.6612377850162866,0.0032573289902280145
9END_A,2,2,t060,307,0.4140879478827362,high,high,0.2280130293159609,0.3355048859934853,0.46905537459283386,0.13355048859934854,103.0,144.0,41.0,0.9734800457954407,1.4601402282714844,0.4866601824760437,11.47705078125,11.965681076049805,0.4886302947998047,-2.290529727935791,-2.4476637840270996,-0.1571340560913086,68.0,68.0,0.0,22.149837133550488,22.149837133550488,0.0,0.041999999999999996,0.11000000000000001,0.06800000000000002,0.96359,0.97495,0.011360000000000037,89.61508260869566,87.7706623655914,-1.8444202431042527,1.53,1.28,-0.25,0.6547231270358306,0.6449511400651465,-0.009771986970684043
9END_A,3,2,t060,307,0.4140879478827362,high,high,0.2280130293159609,0.3583061889250814,0.3583061889250814,0.0,110.0,110.0,0.0,1.8033205270767212,1.2143069505691528,-0.5890135765075684,13.255245208740234,13.923314094543457,0.6680688858032227,-1.8017821311950684,-1.9053163528442383,-0.10353422164916992,65.0,36.0,-29.0,21.172638436482085,11.726384364820847,-9.446254071661238,0.054000000000000006,0.044,-0.010000000000000009,0.96534,0.97153,0.006190000000000029,88.11040505226481,89.0750392670157,0.9646342147508875,1.44,1.32,-0.11999999999999988,0.6351791530944625,0.6807817589576547,0.0456026058631922
9END_A,4,2,t060,307,0.4140879478827362,high,high,0.2280130293159609,0.46254071661237783,0.4527687296416938,-0.009771986970684043,142.0,139.0,-3.0,1.3390028476715088,1.6763979196548462,0.3373950719833374,9.24084758758545,13.667543411254883,4.426695823669434,-5.979678153991699,-1.2791290283203125,4.700549125671387,48.0,87.0,39.0,15.63517915309446,28.338762214983714,12.703583061889253,0.078,0.03,-0.048,0.97313,0.9727,-0.00043000000000004146,88.25200950734659,88.46163920208153,0.20962969473494297,1.23,1.28,0.050000000000000044,0.6221498371335505,0.6416938110749185,0.019543973941367976
9END_A,5,2,t060,307,0.4140879478827362,high,high,0.2280130293159609,0.42996742671009774,0.3127035830618892,-0.11726384364820852,132.0,96.0,-36.0,1.4435482025146484,1.604162335395813,0.16061413288116455,8.763879776000977,13.304502487182617,4.540622711181641,-8.761727333068848,-3.275027275085449,5.486700057983398,80.0,17.0,-63.0,26.058631921824105,5.537459283387622,-20.521172638436482,0.22200000000000003,0.982,0.76,0.96697,0.96709,0.00012000000000000899,88.19409071274298,88.62196273830156,0.4278720255585853,1.37,1.4,0.029999999999999805,0.6514657980456026,0.6351791530944625,-0.016286644951140072
9END_A,6,2,t060,307,0.4140879478827362,high,high,0.2280130293159609,0.42996742671009774,0.48534201954397393,0.05537459283387619,132.0,149.0,17.0,1.8503825664520264,1.3424924612045288,-0.5078901052474976,8.832624435424805,7.900384902954102,-0.9322395324707031,-7.285001277923584,-7.532768726348877,-0.24776744842529297,74.0,38.0,-36.0,24.104234527687296,12.37785016286645,-11.726384364820847,0.072,0.094,0.022000000000000006,0.97288,0.97362,0.0007400000000000739,88.73316904453091,88.68584013751612,-0.04732890701478709,1.33,1.26,-0.07000000000000006,0.6514657980456026,0.6449511400651465,-0.006514657980456029
9END_A,7,2,t060,307,0.4140879478827362,high,high,0.2280130293159609,0.42996742671009774,0.44299674267100975,0.013029315960912002,132.0,136.0,4.0,2.6403145790100098,1.951645016670227,-0.6886695623397827,13.501792907714844,12.990438461303711,-0.5113544464111328,-2.143681526184082,-3.221456527709961,-1.077775001525879,59.0,71.0,12.0,19.218241042345277,23.12703583061889,3.908794788273614,0.054000000000000006,0.05600000000000001,0.0020000000000000018,0.97121,0.9791,0.007889999999999953,87.92228755364806,87.53954663212436,-0.3827409215237054,1.31,1.2,-0.1100000000000001,0.6579804560260586,0.6742671009771987,0.016286644951140072
5I0L_A,0,2,t060,158,0.3686708860759494,low_or_equal,low_or_equal,0.2088607594936709,0.3291139240506329,0.379746835443038,0.05063291139240511,52.0,60.0,8.0,0.9176341891288757,3.0928492546081543,2.1752150654792786,4.532623291015625,11.29493522644043,6.762311935424805,-11.865619659423828,-4.218867778778076,7.646751880645752,20.0,45.0,25.0,12.658227848101266,28.48101265822785,15.822784810126585,0.508,0.168,-0.33999999999999997,0.98584,0.9806,-0.005240000000000022,92.29394930498773,92.60969849246231,0.31574918747458014,0.57,0.72,0.15000000000000002,0.7278481012658228,0.7151898734177216,-0.012658227848101222
5I0L_A,1,2,t060,158,0.3686708860759494,low_or_equal,low_or_equal,0.2088607594936709,0.4430379746835443,0.3924050632911392,-0.050632911392405056,70.0,62.0,-8.0,2.1461918354034424,3.065751314163208,0.9195594787597656,11.003408432006836,15.81911849975586,4.815710067749023,-4.178581237792969,-0.7249622344970703,3.4536190032958984,40.0,84.0,44.0,25.31645569620253,53.16455696202531,27.848101265822777,0.182,0.028000000000000004,-0.154,0.98498,0.98395,-0.0010299999999999754,93.19284999999999,92.6030928689884,-0.589757131011595,0.59,0.61,0.020000000000000018,0.7151898734177216,0.7278481012658228,0.012658227848101222
5I0L_A,2,2,t060,158,0.3686708860759494,low_or_equal,low_or_equal,0.2088607594936709,0.43037974683544306,0.3227848101265823,-0.10759493670886078,68.0,51.0,-17.0,1.39435613155365,2.2091054916381836,0.8147493600845337,7.434396266937256,14.714229583740234,7.2798333168029785,-8.373830795288086,-1.8772153854370117,6.496615409851074,34.0,24.0,-10.0,21.518987341772153,15.18987341772152,-6.329113924050633,0.256,0.4619999999999999,0.2059999999999999,0.98792,0.98581,-0.0021100000000000563,93.2432577665827,91.6833495539335,-1.559908212649205,0.53,0.57,0.039999999999999925,0.7151898734177216,0.6835443037974683,-0.03164556962025322
5I0L_A,3,2,t060,158,0.3686708860759494,low_or_equal,low_or_equal,0.2088607594936709,0.34177215189873417,0.3860759493670886,0.044303797468354444,54.0,61.0,7.0,1.9688621759414673,3.9189202785491943,1.950058102607727,13.003711700439453,18.460296630859375,5.456584930419922,-3.0465893745422363,2.1530981063842773,5.199687480926514,23.0,41.0,18.0,14.556962025316455,25.949367088607595,11.39240506329114,0.20400000000000001,0.202,-0.0020000000000000018,0.9862,0.986,-0.00019999999999997797,92.56443059019118,93.62387205387206,1.0594414636808835,0.57,0.57,0.0,0.689873417721519,0.689873417721519,0.0
5I0L_A,4,2,t060,158,0.3686708860759494,low_or_equal,low_or_equal,0.2088607594936709,0.45569620253164556,0.47468354430379744,0.01898734177215189,72.0,75.0,3.0,1.7285739183425903,1.864922285079956,0.13634836673736572,6.307849407196045,11.701896667480469,5.394047260284424,-8.805244445800781,-3.7811648845672607,5.0240795612335205,34.0,35.0,1.0,21.518987341772153,22.151898734177212,0.6329113924050596,0.194,0.244,0.04999999999999999,0.98575,0.98636,0.0006099999999999994,92.9948569023569,93.33830938292476,0.34345248056786204,0.64,0.56,-0.07999999999999996,0.7215189873417721,0.6772151898734177,-0.044303797468354444
5I0L_A,5,2,t060,158,0.3686708860759494,low_or_equal,low_or_equal,0.2088607594936709,0.379746835443038,0.3291139240506329,-0.05063291139240511,60.0,52.0,-8.0,2.6793274879455566,1.2835289239883423,-1.3957985639572144,10.541703224182129,8.850778579711914,-1.6909246444702148,-4.924511432647705,-7.208653450012207,-2.284142017364502,53.0,12.0,-41.0,33.54430379746836,7.59493670886076,-25.949367088607598,0.124,0.702,0.578,0.9836,0.98415,0.0005499999999999394,93.63223905723906,93.61869638351557,-0.013542673723492271,0.62,0.61,-0.010000000000000009,0.6962025316455697,0.7215189873417721,0.025316455696202445
5I0L_A,6,2,t060,158,0.3686708860759494,low_or_equal,low_or_equal,0.2088607594936709,0.3987341772151899,0.3670886075949367,-0.03164556962025317,63.0,58.0,-5.0,2.0620014667510986,2.9349656105041504,0.8729641437530518,10.42468547821045,13.902387619018555,3.4777021408081055,-3.834415912628174,-1.912003517150879,1.922412395477295,71.0,50.0,-21.0,44.936708860759495,31.645569620253166,-13.291139240506329,0.21399999999999997,0.126,-0.08799999999999997,0.98617,0.98646,0.00029000000000001247,91.53706176961602,92.8347168216399,1.2976550520238845,0.57,0.56,-0.009999999999999898,0.689873417721519,0.6835443037974683,-0.006329113924050667
5I0L_A,7,2,t060,158,0.3686708860759494,low_or_equal,low_or_equal,0.2088607594936709,0.17088607594936708,0.4240506329113924,0.25316455696202533,27.0,67.0,40.0,0.45347845554351807,0.2740556299686432,-0.17942282557487488,3.8698511123657227,6.656713008880615,2.7868618965148926,-12.398832321166992,-7.788283824920654,4.610548496246338,9.0,41.0,32.0,5.69620253164557,25.949367088607595,20.253164556962027,0.8559999999999999,0.21799999999999997,-0.6379999999999999,0.98662,0.9878,0.0011799999999999589,92.08914805624482,92.96040262941659,0.8712545731717682,0.56,0.53,-0.030000000000000027,0.6772151898734177,0.7278481012658228,0.05063291139240511
6HJS_B,0,2,t060,236,0.3691737288135593,low_or_equal,low_or_equal,0.19491525423728814,0.4406779661016949,0.3516949152542373,-0.08898305084745761,104.0,83.0,-21.0,2.226454019546509,2.474529981613159,0.2480759620666504,10.702191352844238,14.146585464477539,3.444394111633301,-5.02903413772583,-2.103564739227295,2.925469398498535,60.0,38.0,-22.0,25.423728813559322,16.101694915254235,-9.322033898305087,0.15,0.29000000000000004,0.14000000000000004,0.98009,0.95973,-0.020360000000000045,93.11287305122495,83.89465555555556,-9.218217495669393,0.88,1.48,0.6,0.6398305084745762,0.6779661016949152,0.03813559322033899
6HJS_B,1,2,t060,236,0.3691737288135593,low_or_equal,low_or_equal,0.19491525423728814,0.3940677966101695,0.3474576271186441,-0.04661016949152541,93.0,82.0,-11.0,1.7816115617752075,0.6399640440940857,-1.1416475176811218,10.965652465820312,4.634870529174805,-6.330781936645508,-5.401209354400635,-11.739718437194824,-6.3385090827941895,28.0,7.0,-21.0,11.864406779661017,2.9661016949152543,-8.898305084745763,0.62,1.2739999999999998,0.6539999999999998,0.97277,0.97001,-0.0027599999999999847,92.01259199134199,91.5904326396495,-0.42215935169248553,1.17,1.23,0.06000000000000005,0.673728813559322,0.673728813559322,0.0
6HJS_B,2,2,t060,236,0.3691737288135593,low_or_equal,low_or_equal,0.19491525423728814,0.4491525423728814,0.3347457627118644,-0.11440677966101698,106.0,79.0,-27.0,3.1780107021331787,1.248293161392212,-1.9297175407409668,17.233457565307617,12.437090873718262,-4.7963666915893555,1.1917285919189453,-4.021905899047852,-5.213634490966797,54.0,11.0,-43.0,22.88135593220339,4.661016949152542,-18.220338983050848,0.154,0.998,0.844,0.98489,0.95485,-0.030040000000000067,87.1534749034749,94.05009972299169,6.896624819516788,0.77,1.53,0.76,0.6949152542372882,0.6949152542372882,0.0
6HJS_B,3,2,t060,236,0.3691737288135593,low_or_equal,low_or_equal,0.19491525423728814,0.4449152542372881,0.3389830508474576,-0.1059322033898305,105.0,80.0,-25.0,1.6637864112854004,1.9574404954910278,0.29365408420562744,11.537718772888184,12.780960083007812,1.243241310119629,-4.434736251831055,-3.744710922241211,0.6900253295898438,23.0,28.0,5.0,9.745762711864407,11.864406779661017,2.1186440677966107,0.908,0.298,-0.6100000000000001,0.96739,0.96147,-0.005919999999999925,93.06540688148553,93.59728785357737,0.5318809720918409,1.35,1.22,-0.13000000000000012,0.7033898305084746,0.7203389830508474,0.016949152542372836
